2015/01/20 19:25:24,U,I,Ah,Wh,T,S
2015/01/20 19:26:41,5.0935,1.5695,0.0213,0.1087,26.1,97
2015/01/20 19:26:42,5.0944,1.5682,0.0218,0.1109,26.1,99
2015/01/20 19:26:43,5.1078,1.5622,0.0220,0.1120,26.1,100
2015/01/20 19:26:44,5.2505,0.0019,0.0222,0.1131,26.1,101
2015/01/20 19:26:46,5.0907,1.5695,0.0229,0.1165,26.1,102
2015/01/20 19:26:47,5.0918,1.5710,0.0233,0.1187,26.1,103
2015/01/20 19:26:48,5.1013,1.5861,0.0237,0.1209,26.1,104
2015/01/20 19:26:49,5.1022,1.5869,0.0242,0.1232,26.1,105
2015/01/20 19:26:50,5.1026,1.5873,0.0246,0.1254,26.1,106
2015/01/20 19:26:51,5.1031,1.5878,0.0251,0.1277,26.1,107
2015/01/20 19:26:52,5.1033,1.5884,0.0257,0.1311,26.1,108
2015/01/20 19:26:53,5.1136,1.5808,0.0259,0.1322,26.1,109
2015/01/20 19:26:54,5.2518,0.0019,0.0262,0.1333,26.1,111
2015/01/20 19:26:55,5.0909,1.5714,0.0266,0.1355,26.1,112
2015/01/20 19:26:56,5.1018,1.5883,0.0270,0.1378,26.1,113
2015/01/20 19:26:58,5.1029,1.5899,0.0277,0.1411,26.1,114
2015/01/20 19:26:59,5.1035,1.5908,0.0281,0.1434,26.1,115
2015/01/20 19:27:00,5.1046,1.5911,0.0286,0.1457,26.1,116
2015/01/20 19:27:01,5.1046,1.5919,0.0290,0.1479,26.1,117
2015/01/20 19:27:02,5.1051,1.5926,0.0295,0.1502,26.1,118
2015/01/20 19:27:03,5.1127,1.5933,0.0299,0.1524,26.1,119
2015/01/20 19:27:04,5.2524,0.0020,0.0301,0.1536,26.1,120
2015/01/20 19:27:05,5.1033,1.5928,0.0306,0.1558,26.1,121
2015/01/20 19:27:06,5.1050,1.5948,0.0310,0.1581,26.1,123
2015/01/20 19:27:07,5.1058,1.5964,0.0315,0.1603,26.1,124
2015/01/20 19:27:09,5.1069,1.5966,0.0319,0.1626,26.1,125
2015/01/20 19:27:10,5.1075,1.5970,0.0326,0.1660,26.1,126
2015/01/20 19:27:11,5.1078,1.5982,0.0330,0.1683,26.1,127
2015/01/20 19:27:12,5.1082,1.5977,0.0335,0.1705,26.1,128
2015/01/20 19:27:13,5.1086,1.5988,0.0339,0.1728,26.1,129
2015/01/20 19:27:14,5.2563,0.0020,0.0339,0.1728,26.1,130
2015/01/20 19:27:15,5.1048,1.5957,0.0346,0.1762,26.1,131
2015/01/20 19:27:16,5.1063,1.5979,0.0350,0.1785,26.1,132
2015/01/20 19:27:17,5.1070,1.5989,0.0354,0.1807,26.1,133
2015/01/20 19:27:18,5.1078,1.5995,0.0359,0.1830,26.1,135
2015/01/20 19:27:19,5.1081,1.5999,0.0363,0.1853,26.1,136
2015/01/20 19:27:21,5.1086,1.6007,0.0368,0.1876,26.1,137
2015/01/20 19:27:22,5.1091,1.6013,0.0374,0.1910,26.1,138
2015/01/20 19:27:23,5.1099,1.6017,0.0379,0.1932,26.1,139
2015/01/20 19:27:24,5.2565,0.0019,0.0379,0.1932,26.1,140
2015/01/20 19:27:25,5.1059,1.5966,0.0383,0.1955,26.1,141
2015/01/20 19:27:26,5.1077,1.6006,0.0388,0.1978,26.1,142
2015/01/20 19:27:27,5.1088,1.6017,0.0394,0.2012,26.1,143
2015/01/20 19:27:28,5.1094,1.6010,0.0399,0.2035,26.1,144
2015/01/20 19:27:29,5.1094,1.6014,0.0403,0.2057,26.1,146
2015/01/20 19:27:30,5.1097,1.6023,0.0408,0.2080,26.1,147
2015/01/20 19:27:31,5.1102,1.6022,0.0412,0.2103,26.1,148
2015/01/20 19:27:33,5.1103,1.6035,0.0417,0.2126,26.1,149
2015/01/20 19:27:34,5.2582,0.0019,0.0419,0.2137,26.1,150
2015/01/20 19:27:35,5.1059,1.5997,0.0423,0.2160,26.1,151
2015/01/20 19:27:36,5.1083,1.6023,0.0428,0.2182,26.1,152
2015/01/20 19:27:37,5.1097,1.6035,0.0432,0.2205,26.1,153
2015/01/20 19:27:38,5.1103,1.6054,0.0437,0.2228,26.1,154
2015/01/20 19:27:39,5.1108,1.6057,0.0443,0.2262,26.1,155
2015/01/20 19:27:40,5.1111,1.6061,0.0448,0.2285,26.1,156
2015/01/20 19:27:41,5.1112,1.6063,0.0452,0.2308,26.1,158
2015/01/20 19:27:42,5.1117,1.6067,0.0457,0.2331,26.1,159
2015/01/20 19:27:43,5.1118,1.6069,0.0459,0.2342,26.1,160
2015/01/20 19:27:45,5.1078,1.6036,0.0461,0.2353,26.1,161
2015/01/20 19:27:46,5.1098,1.6063,0.0468,0.2388,26.1,162
2015/01/20 19:27:47,5.1110,1.6075,0.0472,0.2411,26.1,163
2015/01/20 19:27:48,5.1115,1.6086,0.0477,0.2433,26.1,164
2015/01/20 19:27:49,5.1122,1.6088,0.0481,0.2456,26.1,165
2015/01/20 19:27:50,5.1129,1.6099,0.0486,0.2479,26.1,166
2015/01/20 19:27:51,5.1132,1.6097,0.0493,0.2513,26.1,167
2015/01/20 19:27:52,5.1135,1.6102,0.0497,0.2536,26.2,168
2015/01/20 19:27:53,5.1139,1.6100,0.0499,0.2548,26.1,170
2015/01/20 19:27:54,5.2568,0.0019,0.0502,0.2559,26.1,171
2015/01/20 19:27:55,5.1108,1.6080,0.0506,0.2582,26.1,172
2015/01/20 19:27:57,5.1129,1.6097,0.0513,0.2616,26.1,173
2015/01/20 19:27:58,5.1138,1.6109,0.0517,0.2639,26.1,174
2015/01/20 19:27:59,5.1146,1.6101,0.0522,0.2662,26.2,175
2015/01/20 19:28:00,5.1147,1.6118,0.0526,0.2685,26.1,176
2015/01/20 19:28:01,5.1149,1.6125,0.0531,0.2708,26.2,177
2015/01/20 19:28:02,5.1149,1.6132,0.0535,0.2731,26.2,178
2015/01/20 19:28:03,5.1151,1.6129,0.0540,0.2754,26.1,179
2015/01/20 19:28:04,5.2571,0.0019,0.0542,0.2765,26.2,180
2015/01/20 19:28:05,5.1111,1.6089,0.0546,0.2788,26.2,182
2015/01/20 19:28:06,5.1129,1.6096,0.0551,0.2811,26.2,183
2015/01/20 19:28:07,5.1138,1.6121,0.0555,0.2834,26.2,184
2015/01/20 19:28:09,5.1147,1.6130,0.0562,0.2868,26.2,185
2015/01/20 19:28:10,5.1152,1.6132,0.0566,0.2891,26.2,186
2015/01/20 19:28:11,5.1154,1.6138,0.0571,0.2914,26.2,187
2015/01/20 19:28:12,5.1159,1.6138,0.0575,0.2937,26.2,188
2015/01/20 19:28:13,5.1160,1.6151,0.0580,0.2960,26.2,189
2015/01/20 19:28:14,5.2577,0.0019,0.0580,0.2960,26.2,190
2015/01/20 19:28:15,5.1133,1.6138,0.0587,0.2994,26.2,191
2015/01/20 19:28:16,5.1147,1.6139,0.0591,0.3017,26.2,192
2015/01/20 19:28:17,5.1161,1.6146,0.0596,0.3040,26.2,194
2015/01/20 19:28:18,5.1163,1.6158,0.0600,0.3063,26.2,195
2015/01/20 19:28:19,5.1171,1.6177,0.0605,0.3086,26.2,196
2015/01/20 19:28:21,5.1172,1.6181,0.0611,0.3121,26.2,197
2015/01/20 19:28:22,5.1175,1.6192,0.0616,0.3144,26.2,198
2015/01/20 19:28:23,5.1182,1.6195,0.0620,0.3167,26.2,199
2015/01/20 19:28:24,5.2613,0.0020,0.0620,0.3167,26.2,200
2015/01/20 19:28:25,5.1140,1.6156,0.0625,0.3190,26.2,201
2015/01/20 19:28:26,5.1163,1.6188,0.0629,0.3213,26.2,202
2015/01/20 19:28:27,5.1172,1.6191,0.0636,0.3247,26.2,203
2015/01/20 19:28:28,5.1179,1.6198,0.0641,0.3270,26.2,204
2015/01/20 19:28:29,5.1185,1.6201,0.0645,0.3293,26.2,206
2015/01/20 19:28:30,5.1185,1.6214,0.0650,0.3316,26.2,207
2015/01/20 19:28:31,5.1193,1.6212,0.0654,0.3339,26.2,208
2015/01/20 19:28:33,5.1192,1.6223,0.0661,0.3374,26.2,209
2015/01/20 19:28:34,5.2621,0.0020,0.0661,0.3374,26.2,210
2015/01/20 19:28:35,5.1146,1.6173,0.0665,0.3397,26.2,211
2015/01/20 19:28:36,5.1167,1.6193,0.0670,0.3420,26.2,212
2015/01/20 19:28:37,5.1175,1.6214,0.0674,0.3443,26.2,213
2015/01/20 19:28:38,5.1184,1.6223,0.0681,0.3478,26.2,214
2015/01/20 19:28:39,5.1188,1.6227,0.0686,0.3501,26.2,215
2015/01/20 19:28:40,5.1191,1.6230,0.0690,0.3524,26.3,216
2015/01/20 19:28:41,5.1200,1.6242,0.0695,0.3547,26.2,218
2015/01/20 19:28:42,5.1208,1.6260,0.0699,0.3570,26.2,219
2015/01/20 19:28:44,5.2626,0.0020,0.0701,0.3582,26.2,220
2015/01/20 19:28:45,5.1153,1.6196,0.0706,0.3605,26.3,221
2015/01/20 19:28:46,5.1174,1.6221,0.0710,0.3628,26.3,222
2015/01/20 19:28:47,5.1192,1.6241,0.0715,0.3651,26.3,223
2015/01/20 19:28:48,5.1206,1.6262,0.0719,0.3674,26.3,224
2015/01/20 19:28:49,5.1212,1.6269,0.0724,0.3697,26.3,225
2015/01/20 19:28:50,5.1222,1.6280,0.0731,0.3732,26.3,226
2015/01/20 19:28:51,5.1230,1.6291,0.0735,0.3755,26.3,227
2015/01/20 19:28:52,5.1230,1.6291,0.0735,0.3755,26.3,227
2015/01/20 19:28:53,5.1234,1.6306,0.0742,0.3790,26.3,230
2015/01/20 19:28:54,5.2606,0.0020,0.0744,0.3801,26.3,231
2015/01/20 19:28:56,5.1194,1.6260,0.0749,0.3824,26.3,232
2015/01/20 19:28:57,5.1210,1.6270,0.0756,0.3859,26.3,233
2015/01/20 19:28:58,5.1214,1.6275,0.0760,0.3882,26.3,234
2015/01/20 19:28:59,5.1223,1.6280,0.0765,0.3905,26.3,235
2015/01/20 19:29:00,5.1224,1.6281,0.0769,0.3929,26.3,236
2015/01/20 19:29:01,5.1227,1.6286,0.0774,0.3952,26.3,237
2015/01/20 19:29:02,5.1229,1.6298,0.0780,0.3987,26.3,238
2015/01/20 19:29:03,5.1226,1.6288,0.0783,0.3998,26.3,239
2015/01/20 19:29:04,5.2609,0.0020,0.0785,0.4010,26.3,241
2015/01/20 19:29:05,5.1169,1.6217,0.0790,0.4033,26.3,242
2015/01/20 19:29:06,5.1195,1.6261,0.0794,0.4056,26.3,243
2015/01/20 19:29:08,5.1208,1.6270,0.0799,0.4079,26.3,244
2015/01/20 19:29:09,5.1209,1.6269,0.0805,0.4114,26.3,245
2015/01/20 19:29:10,5.1220,1.6286,0.0810,0.4137,26.3,246
2015/01/20 19:29:11,5.1225,1.6298,0.0814,0.4160,26.3,247
2015/01/20 19:29:12,5.1227,1.6294,0.0819,0.4183,26.3,248
2015/01/20 19:29:13,5.1231,1.6308,0.0823,0.4207,26.3,249
2015/01/20 19:29:14,5.2615,0.0020,0.0826,0.4218,26.3,250
2015/01/20 19:29:15,5.1172,1.6232,0.0830,0.4241,26.3,251
2015/01/20 19:29:16,5.1206,1.6284,0.0835,0.4264,26.3,253
2015/01/20 19:29:17,5.1214,1.6288,0.0839,0.4288,26.3,254
2015/01/20 19:29:18,5.1226,1.6306,0.0844,0.4311,26.3,255
2015/01/20 19:29:20,5.1228,1.6306,0.0851,0.4346,26.3,256
2015/01/20 19:29:21,5.1238,1.6320,0.0855,0.4369,26.3,257
2015/01/20 19:29:22,5.1243,1.6323,0.0860,0.4392,26.3,258
2015/01/20 19:29:23,5.1242,1.6325,0.0864,0.4415,26.3,259
2015/01/20 19:29:24,5.2649,0.0020,0.0864,0.4415,26.3,260
2015/01/20 19:29:25,5.1199,1.6273,0.0869,0.4438,26.3,261
2015/01/20 19:29:26,5.1215,1.6295,0.0876,0.4473,26.3,262
2015/01/20 19:29:27,5.1235,1.6325,0.0880,0.4496,26.3,263
2015/01/20 19:29:28,5.1239,1.6323,0.0885,0.4520,26.3,265
2015/01/20 19:29:29,5.1245,1.6332,0.0889,0.4543,26.3,266
2015/01/20 19:29:30,5.1251,1.6344,0.0894,0.4566,26.3,267
2015/01/20 19:29:32,5.1250,1.6329,0.0900,0.4601,26.3,268
2015/01/20 19:29:33,5.1256,1.6341,0.0905,0.4624,26.3,269
2015/01/20 19:29:34,5.2654,0.0020,0.0905,0.4624,26.3,270
2015/01/20 19:29:35,5.1185,1.6255,0.0910,0.4647,26.3,271
2015/01/20 19:29:36,5.1224,1.6303,0.0914,0.4671,26.3,272
2015/01/20 19:29:37,5.1255,1.6363,0.0919,0.4694,26.3,273
2015/01/20 19:29:38,5.1263,1.6367,0.0925,0.4729,26.3,274
2015/01/20 19:29:39,5.1272,1.6381,0.0930,0.4752,26.3,275
2015/01/20 19:29:40,5.1275,1.6384,0.0935,0.4776,26.3,277
2015/01/20 19:29:41,5.1281,1.6395,0.0939,0.4799,26.3,278
2015/01/20 19:29:42,5.1285,1.6399,0.0944,0.4822,26.3,279
2015/01/20 19:29:44,5.2661,0.0020,0.0946,0.4834,26.3,280
2015/01/20 19:29:45,5.1206,1.6301,0.0950,0.4857,26.3,281
2015/01/20 19:29:46,5.1248,1.6366,0.0955,0.4881,26.3,282
2015/01/20 19:29:47,5.1265,1.6382,0.0960,0.4904,26.3,283
2015/01/20 19:29:48,5.1275,1.6399,0.0964,0.4927,26.3,284
2015/01/20 19:29:49,5.1288,1.6415,0.0969,0.4951,26.3,285
2015/01/20 19:29:50,5.1291,1.6417,0.0976,0.4986,26.3,286
2015/01/20 19:29:51,5.1291,1.6416,0.0980,0.5009,26.3,287
2015/01/20 19:29:52,5.1293,1.6417,0.0985,0.5032,26.3,289
2015/01/20 19:29:53,5.1297,1.6425,0.0987,0.5044,26.3,290
2015/01/20 19:29:54,5.1220,1.6331,0.0989,0.5056,26.4,291
2015/01/20 19:29:56,5.1252,1.6376,0.0996,0.5091,26.4,292
2015/01/20 19:29:57,5.1269,1.6393,0.1001,0.5114,26.4,293
2015/01/20 19:29:58,5.1270,1.6395,0.1005,0.5138,26.4,294
2015/01/20 19:29:59,5.1283,1.6415,0.1010,0.5161,26.3,295
2015/01/20 19:30:00,5.1289,1.6418,0.1014,0.5184,26.4,296
2015/01/20 19:30:01,5.1296,1.6434,0.1021,0.5219,26.3,297
2015/01/20 19:30:02,5.1304,1.6438,0.1026,0.5243,26.4,298
2015/01/20 19:30:03,5.1307,1.6448,0.1028,0.5255,26.3,299
2015/01/20 19:30:04,5.2642,0.0020,0.1030,0.5266,26.3,301
2015/01/20 19:30:05,5.1248,1.6368,0.1035,0.5290,26.4,302
2015/01/20 19:30:06,5.1277,1.6414,0.1039,0.5313,26.4,303
2015/01/20 19:30:08,5.1287,1.6420,0.1046,0.5348,26.4,304
2015/01/20 19:30:09,5.1291,1.6422,0.1051,0.5371,26.4,305
2015/01/20 19:30:10,5.1296,1.6433,0.1055,0.5395,26.4,306
2015/01/20 19:30:11,5.1305,1.6448,0.1060,0.5418,26.4,307
2015/01/20 19:30:12,5.1311,1.6450,0.1064,0.5442,26.4,308
2015/01/20 19:30:13,5.1311,1.6464,0.1069,0.5465,26.4,309
2015/01/20 19:30:14,5.2653,0.0020,0.1071,0.5477,26.4,310
2015/01/20 19:30:15,5.1264,1.6411,0.1076,0.5500,26.4,312
2015/01/20 19:30:16,5.1292,1.6448,0.1080,0.5524,26.4,313
2015/01/20 19:30:17,5.1299,1.6454,0.1085,0.5547,26.4,314
2015/01/20 19:30:19,5.1307,1.6463,0.1090,0.5571,26.4,315
2015/01/20 19:30:20,5.1310,1.6469,0.1096,0.5606,26.4,316
2015/01/20 19:30:21,5.1312,1.6472,0.1101,0.5629,26.4,317
2015/01/20 19:30:22,5.1315,1.6476,0.1106,0.5653,26.4,318
2015/01/20 19:30:23,5.1317,1.6479,0.1110,0.5676,26.4,319
2015/01/20 19:30:24,5.2662,0.0020,0.1110,0.5676,26.4,320
2015/01/20 19:30:25,5.1289,1.6458,0.1117,0.5711,26.4,321
2015/01/20 19:30:26,5.1299,1.6472,0.1122,0.5735,26.4,322
2015/01/20 19:30:27,5.1307,1.6480,0.1126,0.5758,26.4,324
2015/01/20 19:30:28,5.1312,1.6486,0.1131,0.5782,26.4,325
2015/01/20 19:30:29,5.1314,1.6487,0.1135,0.5805,26.5,326
2015/01/20 19:30:31,5.1322,1.6495,0.1140,0.5829,26.4,327
2015/01/20 19:30:32,5.1326,1.6492,0.1147,0.5864,26.5,328
2015/01/20 19:30:33,5.1326,1.6500,0.1151,0.5888,26.5,329
2015/01/20 19:30:34,5.2692,0.0020,0.1151,0.5888,26.5,330
2015/01/20 19:30:35,5.1286,1.6460,0.1156,0.5911,26.5,331
2015/01/20 19:30:36,5.1305,1.6485,0.1161,0.5935,26.5,332
2015/01/20 19:30:37,5.1313,1.6489,0.1167,0.5970,26.5,333
2015/01/20 19:30:38,5.1319,1.6484,0.1172,0.5993,26.5,334
2015/01/20 19:30:39,5.1321,1.6492,0.1177,0.6017,26.5,336
2015/01/20 19:30:40,5.1322,1.6496,0.1181,0.6041,26.5,337
2015/01/20 19:30:41,5.1325,1.6499,0.1186,0.6064,26.5,338
2015/01/20 19:30:43,5.1331,1.6495,0.1193,0.6099,26.5,339
2015/01/20 19:30:44,5.2695,0.0020,0.1193,0.6099,26.5,340
2015/01/20 19:30:45,5.1291,1.6460,0.1197,0.6123,26.5,341
2015/01/20 19:30:46,5.1305,1.6485,0.1202,0.6146,26.5,342
2015/01/20 19:30:47,5.1314,1.6490,0.1206,0.6170,26.5,343
2015/01/20 19:30:48,5.1322,1.6506,0.1211,0.6193,26.5,344
2015/01/20 19:30:49,5.1325,1.6507,0.1218,0.6229,26.5,345
2015/01/20 19:30:50,5.1329,1.6510,0.1222,0.6252,26.5,346
2015/01/20 19:30:51,5.1331,1.6513,0.1227,0.6276,26.5,348
2015/01/20 19:30:52,5.1333,1.6516,0.1232,0.6299,26.5,349
2015/01/20 19:30:53,5.1334,1.6514,0.1234,0.6311,26.5,350
2015/01/20 19:30:55,5.1296,1.6484,0.1238,0.6335,26.5,351
2015/01/20 19:30:56,5.1312,1.6498,0.1243,0.6358,26.5,352
2015/01/20 19:30:57,5.1321,1.6508,0.1248,0.6382,26.5,353
2015/01/20 19:30:58,5.1328,1.6515,0.1252,0.6405,26.5,354
2015/01/20 19:30:59,5.1334,1.6518,0.1257,0.6429,26.5,355
2015/01/20 19:31:00,5.1339,1.6522,0.1261,0.6452,26.5,356
2015/01/20 19:31:01,5.1336,1.6533,0.1268,0.6488,26.5,357
2015/01/20 19:31:02,5.1341,1.6535,0.1273,0.6511,26.5,358
2015/01/20 19:31:03,5.1341,1.6533,0.1275,0.6523,26.5,360
2015/01/20 19:31:04,5.2677,0.0020,0.1277,0.6535,26.5,361
2015/01/20 19:31:05,5.1322,1.6518,0.1282,0.6558,26.5,362
2015/01/20 19:31:07,5.1329,1.6525,0.1289,0.6594,26.5,363
2015/01/20 19:31:08,5.1335,1.6531,0.1294,0.6617,26.5,364
2015/01/20 19:31:09,5.1340,1.6538,0.1298,0.6641,26.5,365
2015/01/20 19:31:10,5.1343,1.6540,0.1303,0.6664,26.5,366
2015/01/20 19:31:11,5.1344,1.6545,0.1307,0.6688,26.5,367
2015/01/20 19:31:12,5.1348,1.6547,0.1312,0.6712,26.5,368
2015/01/20 19:31:13,5.1352,1.6535,0.1316,0.6735,26.5,369
2015/01/20 19:31:14,5.2681,0.0020,0.1319,0.6747,26.5,370
2015/01/20 19:31:15,5.1322,1.6529,0.1323,0.6771,26.5,372
2015/01/20 19:31:16,5.1333,1.6540,0.1328,0.6794,26.5,373
2015/01/20 19:31:17,5.1347,1.6529,0.1333,0.6818,26.5,374
2015/01/20 19:31:19,5.1354,1.6529,0.1339,0.6853,26.5,375
2015/01/20 19:31:20,5.1355,1.6537,0.1344,0.6877,26.5,376
2015/01/20 19:31:21,5.1356,1.6545,0.1349,0.6900,26.5,377
2015/01/20 19:31:22,5.1359,1.6541,0.1353,0.6924,26.5,378
2015/01/20 19:31:23,5.1357,1.6551,0.1358,0.6948,26.5,379
2015/01/20 19:31:24,5.2685,0.0020,0.1360,0.6959,26.5,380
2015/01/20 19:31:25,5.1328,1.6538,0.1365,0.6983,26.5,381
2015/01/20 19:31:26,5.1337,1.6549,0.1369,0.7007,26.5,382
2015/01/20 19:31:27,5.1343,1.6555,0.1374,0.7030,26.5,384
2015/01/20 19:31:28,5.1348,1.6566,0.1379,0.7054,26.5,385
2015/01/20 19:31:29,5.1355,1.6561,0.1383,0.7077,26.5,386
2015/01/20 19:31:31,5.1355,1.6565,0.1390,0.7113,26.5,387
2015/01/20 19:31:32,5.1356,1.6563,0.1395,0.7136,26.5,388
2015/01/20 19:31:33,5.1357,1.6569,0.1399,0.7160,26.5,389
2015/01/20 19:31:34,5.2742,0.0020,0.1399,0.7160,26.6,390
2015/01/20 19:31:35,5.1323,1.6535,0.1404,0.7184,26.5,391
2015/01/20 19:31:36,5.1344,1.6561,0.1411,0.7219,26.6,392
2015/01/20 19:31:37,5.1346,1.6571,0.1415,0.7243,26.6,393
2015/01/20 19:31:38,5.1352,1.6569,0.1420,0.7266,26.5,395
2015/01/20 19:31:39,5.1355,1.6568,0.1425,0.7290,26.6,396
2015/01/20 19:31:40,5.1356,1.6576,0.1429,0.7314,26.6,397
2015/01/20 19:31:42,5.1360,1.6578,0.1434,0.7337,26.6,398
2015/01/20 19:31:43,5.1361,1.6582,0.1441,0.7373,26.6,399
2015/01/20 19:31:44,5.2728,0.0020,0.1441,0.7373,26.5,400
2015/01/20 19:31:45,5.1328,1.6547,0.1445,0.7396,26.6,401
2015/01/20 19:31:46,5.1343,1.6568,0.1450,0.7420,26.6,402
2015/01/20 19:31:47,5.1354,1.6580,0.1454,0.7444,26.5,403
2015/01/20 19:31:48,5.1357,1.6577,0.1461,0.7479,26.6,404
2015/01/20 19:31:49,5.1360,1.6587,0.1466,0.7503,26.6,405
2015/01/20 19:31:50,5.1362,1.6590,0.1471,0.7527,26.6,407
2015/01/20 19:31:51,5.1364,1.6594,0.1475,0.7550,26.6,408
2015/01/20 19:31:52,5.1367,1.6597,0.1480,0.7574,26.6,409
2015/01/20 19:31:54,5.2726,0.0020,0.1482,0.7586,26.6,410
