log dump 1800
    i,  t(s),    U(V),    I(A), Tself, Tprob
  112,  1148,  3.9898,  0.5370,  24.2, 811.2
  113,  1158,  3.9894,  0.5370,  24.2, 811.2
  114,  1168,  3.9888,  0.5370,  24.2, 811.2
  115,  1178,  3.9883,  0.5370,  24.2, 811.2
  116,  1188,  3.9877,  0.5370,  24.2, 811.2
  117,  1198,  3.9873,  0.5370,  24.2, 811.2
  118,  1208,  3.9867,  0.5370,  24.2, 811.2
  119,  1218,  3.9862,  0.5370,  24.2, 811.2
  120,  1228,  3.9857,  0.5370,  24.2, 811.2
  121,  1238,  3.9852,  0.5369,  24.2, 811.2
  122,  1248,  3.9846,  0.5370,  24.2, 811.2
  123,  1258,  3.9841,  0.5369,  24.2, 811.2
  124,  1268,  3.9836,  0.5370,  24.2, 811.2
  125,  1278,  3.9831,  0.5369,  24.2, 811.2
  126,  1288,  3.9826,  0.5369,  24.2, 811.2
  127,  1298,  3.9820,  0.5370,  24.2, 811.2
  128,  1308,  3.9815,  0.5369,  24.2, 811.2
  129,  1318,  3.9809,  0.5369,  24.2, 811.2
  130,  1328,  3.9804,  0.5370,  24.2, 811.2
  131,  1338,  3.9799,  0.5369,  24.2, 811.2
  132,  1348,  3.9795,  0.5369,  24.2, 811.2
  133,  1358,  3.9789,  0.5369,  24.2, 811.2
  134,  1368,  3.9784,  0.5369,  24.2, 811.2
  135,  1378,  3.9779,  0.5369,  24.2, 811.2
  136,  1388,  3.9773,  0.5369,  24.2, 811.2
  137,  1398,  3.9768,  0.5369,  24.2, 811.2
  138,  1408,  3.9763,  0.5369,  24.1, 811.1
  139,  1418,  3.9758,  0.5369,  24.1, 811.1
  140,  1428,  3.9752,  0.5369,  24.1, 811.1
  141,  1438,  3.9746,  0.5369,  24.1, 811.1
  142,  1448,  3.9742,  0.5369,  24.1, 811.1
  143,  1458,  3.9737,  0.5369,  24.1, 811.1
  144,  1468,  3.9731,  0.5369,  24.2, 811.2
  145,  1478,  3.9726,  0.5369,  24.1, 811.1
  146,  1488,  3.9720,  0.5369,  24.1, 811.1
