2015/02/26 18:15:03,U,I,Ah,Wh,T,S
2015/02/26 18:16:22,5.2228,0.0000,0.0000,0.0000,28.2,97
2015/02/26 18:16:23,5.2227,0.0000,0.0000,0.0000,28.1,99
2015/02/26 18:16:24,5.2225,0.0000,0.0000,0.0000,28.1,100
2015/02/26 18:16:25,5.2225,0.0000,0.0000,0.0000,28.1,101
2015/02/26 18:16:26,5.2221,0.0000,0.0000,0.0000,28.1,102
2015/02/26 18:16:27,5.2224,0.0000,0.0000,0.0000,28.1,103
2015/02/26 18:16:28,5.2222,0.0000,0.0000,0.0000,28.1,104
2015/02/26 18:16:29,5.2227,0.0000,0.0000,0.0000,28.1,105
2015/02/26 18:16:30,5.2224,0.0000,0.0000,0.0000,28.1,106
2015/02/26 18:16:32,5.2223,0.0000,0.0000,0.0000,28.1,107
2015/02/26 18:16:33,5.2225,0.0000,0.0000,0.0000,28.1,108
2015/02/26 18:16:34,5.2221,0.0000,0.0000,0.0000,28.1,109
2015/02/26 18:16:35,5.2225,0.0000,0.0000,0.0000,28.1,111
2015/02/26 18:16:36,5.2226,0.0000,0.0000,0.0000,28.1,112
2015/02/26 18:16:37,5.2229,0.0000,0.0000,0.0000,28.1,113
2015/02/26 18:16:38,5.2223,0.0000,0.0000,0.0000,28.1,114
2015/02/26 18:16:39,5.2224,0.0000,0.0000,0.0000,28.1,115
2015/02/26 18:16:40,5.2234,0.0000,0.0000,0.0000,28.1,116
2015/02/26 18:16:41,5.2229,0.0000,0.0000,0.0000,28.1,117
2015/02/26 18:16:42,5.2229,0.0000,0.0000,0.0000,28.1,118
2015/02/26 18:16:44,5.2228,0.0000,0.0000,0.0000,28.1,119
2015/02/26 18:16:45,5.2230,0.0000,0.0000,0.0000,28.1,120
2015/02/26 18:16:46,5.2228,0.0000,0.0000,0.0000,28.1,122
2015/02/26 18:16:47,5.2229,0.0000,0.0000,0.0000,28.1,123
2015/02/26 18:16:48,5.2232,0.0000,0.0000,0.0000,28.1,124
2015/02/26 18:16:49,5.2231,0.0000,0.0000,0.0000,28.1,125
2015/02/26 18:16:50,5.2229,0.0000,0.0000,0.0000,28.1,126
2015/02/26 18:16:51,5.2230,0.0000,0.0000,0.0000,28.1,127
2015/02/26 18:16:52,5.2235,0.0000,0.0000,0.0000,28.1,128
2015/02/26 18:16:53,5.2231,0.0000,0.0000,0.0000,28.1,129
2015/02/26 18:16:54,5.2231,0.0000,0.0000,0.0000,28.1,130
2015/02/26 18:16:56,5.2232,0.0000,0.0000,0.0000,28.1,131
2015/02/26 18:16:57,5.2232,0.0000,0.0000,0.0000,28.1,132
2015/02/26 18:16:58,5.2233,0.0000,0.0000,0.0000,28.1,134
2015/02/26 18:16:59,5.2231,0.0000,0.0000,0.0000,28.1,135
2015/02/26 18:17:00,5.2230,0.0000,0.0000,0.0000,28.1,136
2015/02/26 18:17:01,5.2229,0.0000,0.0000,0.0000,28.1,137
2015/02/26 18:17:02,5.2232,0.0000,0.0000,0.0000,28.1,138
2015/02/26 18:17:03,5.2233,0.0000,0.0000,0.0000,28.1,139
2015/02/26 18:17:04,5.2237,0.0000,0.0000,0.0000,28.1,140
2015/02/26 18:17:05,5.2235,0.0000,0.0000,0.0000,28.1,141
2015/02/26 18:17:06,5.2231,0.0000,0.0000,0.0000,28.1,142
2015/02/26 18:17:08,5.2235,0.0000,0.0000,0.0000,28.1,143
2015/02/26 18:17:09,5.2235,0.0000,0.0000,0.0000,28.1,144
2015/02/26 18:17:10,5.2232,0.0000,0.0000,0.0000,28.1,146
2015/02/26 18:17:11,5.2233,0.0000,0.0000,0.0000,28.1,147
2015/02/26 18:17:12,5.2231,0.0000,0.0000,0.0000,28.1,148
2015/02/26 18:17:13,5.2230,0.0000,0.0000,0.0000,28.0,149
2015/02/26 18:17:14,5.2231,0.0000,0.0000,0.0000,28.1,150
2015/02/26 18:17:15,5.2230,0.0000,0.0000,0.0000,28.1,151
2015/02/26 18:17:16,5.2234,0.0000,0.0000,0.0000,28.0,152
2015/02/26 18:17:17,5.2237,0.0000,0.0000,0.0000,28.0,153
2015/02/26 18:17:18,5.2227,0.0000,0.0000,0.0000,28.0,154
2015/02/26 18:17:20,5.2231,0.0000,0.0000,0.0000,28.1,155
2015/02/26 18:17:21,5.2230,0.0000,0.0000,0.0000,28.0,156
2015/02/26 18:17:22,5.2235,0.0000,0.0000,0.0000,28.0,158
2015/02/26 18:17:23,5.2233,0.0000,0.0000,0.0000,28.0,159
2015/02/26 18:17:24,5.2235,0.0000,0.0000,0.0000,28.0,160
2015/02/26 18:17:25,5.2230,0.0000,0.0000,0.0000,28.0,161
2015/02/26 18:17:26,5.2230,0.0000,0.0000,0.0000,28.0,162
2015/02/26 18:17:27,5.2233,0.0000,0.0000,0.0000,28.0,163
