    i,    t(s),    U(V),    I(A), Tself, Tprob
  113,     361,  5.3407,  0.9996,  21.6, 808.6
  114,     364,  5.3409,  0.9993,  21.5, 808.5
  115,     367,  5.3411,  0.9999,  21.6, 808.6
  116,     370,  5.3414,  1.0008,  21.6, 808.6
  117,     373,  5.3416,  1.0004,  21.6, 808.6
  118,     376,  5.3417,  1.0004,  21.6, 808.6
  119,     379,  5.3418,  1.0004,  21.6, 808.6
  120,     382,  5.3419,  0.9977,  21.6, 808.6
  121,     385,  5.3420,  0.9977,  21.6, 808.6
  122,     388,  5.3211,  0.9255,  21.6, 808.6
  123,     391,  5.3420,  1.0014,  21.6, 808.6
  124,     394,  5.3423,  1.0004,  21.6, 808.6
  125,     397,  5.3422,  0.9999,  21.6, 808.6
  126,     400,  5.3422,  0.9983,  21.6, 808.6
  127,     403,  5.3425,  0.9980,  21.6, 808.6
  128,     406,  5.3426,  1.0008,  21.6, 808.6
  129,     409,  5.3428,  1.0011,  21.6, 808.6
  130,     412,  5.3321,  0.9682,  21.6, 808.6
  131,     415,  5.3177,  0.9103,  21.6, 808.6
  132,     418,  5.3419,  1.0008,  21.6, 808.6
  133,     421,  5.3205,  0.9249,  21.6, 808.6
  134,     424,  5.3182,  0.9103,  21.6, 808.6
  135,     427,  5.3185,  0.9172,  21.6, 808.6
  136,     430,  5.3237,  0.9529,  21.6, 808.6
  137,     433,  5.3180,  0.9119,  21.6, 808.6
  138,     436,  5.3182,  0.9116,  21.6, 808.6
  139,     439,  5.3233,  0.9263,  21.6, 808.6
  140,     442,  5.3125,  0.8960,  21.6, 808.6
  141,     445,  5.3131,  0.8963,  21.6, 808.6
  142,     448,  5.3126,  0.8963,  21.6, 808.6
  143,     451,  5.3128,  0.8963,  21.6, 808.6
  144,     454,  5.3131,  0.8963,  21.6, 808.6
  145,     457,  5.3134,  0.8966,  21.6, 808.6
  146,     460,  5.3132,  0.8963,  21.6, 808.6
  147,     463,  5.3140,  0.8970,  21.6, 808.6
  148,     466,  5.3146,  0.8973,  21.6, 808.6
  149,     469,  5.3136,  0.8970,  21.6, 808.6
  150,     472,  5.3139,  0.8973,  21.6, 808.6
  151,     475,  5.3144,  0.8970,  21.6, 808.6
  152,     478,  5.3146,  0.8973,  21.6, 808.6
  153,     481,  5.3139,  0.8973,  21.6, 808.6
  154,     484,  5.3151,  0.8973,  21.6, 808.6
  155,     487,  5.3153,  0.8973,  21.6, 808.6
  156,     490,  5.3151,  0.8973,  21.6, 808.6
  157,     493,  5.3160,  0.8973,  21.6, 808.6
  158,     496,  5.3159,  0.8973,  21.6, 808.6
  159,     499,  5.3170,  0.8979,  21.6, 808.6
  160,     502,  5.3158,  0.8979,  21.6, 808.6
  161,     505,  5.3164,  0.8979,  21.6, 808.6
  162,     508,  5.3167,  0.8976,  21.6, 808.6
  163,     511,  5.3164,  0.8976,  21.7, 808.7
  164,     514,  5.3168,  0.8979,  21.7, 808.7
  165,     517,  5.3172,  0.8983,  21.6, 808.6
  166,     520,  5.3173,  0.8983,  21.6, 808.6
  167,     523,  5.3168,  0.8983,  21.6, 808.6
  168,     526,  5.3199,  0.9137,  21.7, 808.7
  169,     529,  5.3199,  0.9159,  21.7, 808.7
  170,     532,  5.3199,  0.9169,  21.7, 808.7
  171,     535,  5.3199,  0.9150,  21.7, 808.7
  172,     538,  5.3215,  0.9289,  21.7, 808.7
  173,     541,  5.3203,  0.9150,  21.7, 808.7
  174,     544,  5.3185,  0.8987,  21.8, 808.8
  175,     547,  5.3185,  0.8987,  21.8, 808.8
  176,     550,  5.3185,  0.8987,  21.7, 808.7
  177,     553,  5.3184,  0.8987,  21.7, 808.7
  178,     556,  5.3185,  0.8994,  21.7, 808.7
  179,     559,  5.3186,  0.8991,  21.7, 808.7
  180,     562,  5.3190,  0.8994,  21.7, 808.7
  181,     565,  5.3196,  0.9000,  21.7, 808.7
  182,     568,  5.3197,  0.8994,  21.7, 808.7
  183,     571,  5.3196,  0.8994,  21.7, 808.7
  184,     574,  5.3198,  0.8994,  21.7, 808.7
  185,     577,  5.3195,  0.8994,  21.7, 808.7
  186,     580,  5.3201,  0.8997,  21.7, 808.7
  187,     583,  5.3205,  0.8997,  21.7, 808.7
  188,     586,  5.3198,  0.9000,  21.7, 808.7
  189,     589,  5.3199,  0.9000,  21.7, 808.7
  190,     592,  5.3203,  0.9000,  21.7, 808.7
  191,     595,  5.3204,  0.9000,  21.7, 808.7
  192,     598,  5.3203,  0.9000,  21.7, 808.7
  193,     601,  5.3213,  0.9000,  21.7, 808.7
  194,     604,  5.3214,  0.9004,  21.7, 808.7
  195,     607,  5.3216,  0.9004,  21.7, 808.7
  196,     610,  5.3216,  0.9004,  21.7, 808.7
  197,     613,  5.3217,  0.9007,  21.7, 808.7
  198,     616,  5.3219,  0.9010,  21.8, 808.8
  199,     619,  5.3220,  0.9010,  21.7, 808.7
  200,     622,  5.3222,  0.9010,  21.8, 808.8
  201,     625,  5.3222,  0.9010,  21.7, 808.7
  202,     628,  5.3221,  0.9013,  21.7, 808.7
  203,     631,  5.3222,  0.9010,  21.7, 808.7
  204,     634,  5.3221,  0.9010,  21.7, 808.7
  205,     637,  5.3222,  0.9013,  21.7, 808.7
  206,     640,  5.3222,  0.9013,  21.7, 808.7
  207,     643,  5.3224,  0.9010,  21.7, 808.7
  208,     646,  5.3224,  0.9013,  21.7, 808.7
  209,     649,  5.3224,  0.9026,  21.7, 808.7
  210,     652,  5.3224,  0.9013,  21.7, 808.7
  211,     655,  5.3225,  0.9020,  21.7, 808.7
  212,     658,  5.3226,  0.9020,  21.7, 808.7
  213,     661,  5.3226,  0.9020,  21.7, 808.7
  214,     664,  5.3226,  0.9020,  21.7, 808.7
  215,     667,  5.3227,  0.9023,  21.7, 808.7
  216,     670,  5.3228,  0.9023,  21.7, 808.7
  217,     673,  5.3229,  0.9020,  21.7, 808.7
  218,     676,  5.3229,  0.9026,  21.7, 808.7
  219,     679,  5.3227,  0.9023,  21.7, 808.7
  220,     682,  5.3228,  0.9036,  21.7, 808.7
  221,     685,  5.3228,  0.9023,  21.7, 808.7
  222,     688,  5.3229,  0.9030,  21.7, 808.7
  223,     691,  5.3232,  0.9030,  21.7, 808.7
  224,     694,  5.3231,  0.9026,  21.7, 808.7
  225,     697,  5.3232,  0.9030,  21.7, 808.7
  226,     700,  5.3234,  0.9026,  21.7, 808.7
  227,     703,  5.3232,  0.9033,  21.7, 808.7
  228,     706,  5.3233,  0.9033,  21.7, 808.7
  229,     709,  5.3233,  0.9036,  21.8, 808.8
  230,     712,  5.3230,  0.9036,  21.8, 808.8
  231,     715,  5.3231,  0.9043,  21.8, 808.8
  232,     718,  5.3233,  0.9043,  21.8, 808.8
  233,     721,  5.3233,  0.9036,  21.7, 808.7
  234,     724,  5.3234,  0.9039,  21.7, 808.7
  235,     727,  5.3234,  0.9036,  21.7, 808.7
  236,     730,  5.3235,  0.9039,  21.7, 808.7
  237,     733,  5.3237,  0.9046,  21.7, 808.7
  238,     736,  5.3237,  0.9046,  21.7, 808.7
  239,     739,  5.3232,  0.9043,  21.7, 808.7
  240,     742,  5.3233,  0.9046,  21.7, 808.7
  241,     745,  5.3236,  0.9043,  21.7, 808.7
  242,     748,  5.3235,  0.9046,  21.7, 808.7
  243,     751,  5.3236,  0.9046,  21.8, 808.8
  244,     754,  5.3240,  0.9046,  21.8, 808.8
  245,     757,  5.3239,  0.9049,  21.8, 808.8
  246,     760,  5.3240,  0.9049,  21.8, 808.8
  247,     763,  5.3243,  0.9049,  21.8, 808.8
  248,     766,  5.3241,  0.9060,  21.8, 808.8
  249,     769,  5.3281,  0.9312,  21.8, 808.8
  250,     772,  5.3283,  0.9378,  21.8, 808.8
  251,     775,  5.3244,  0.9206,  21.8, 808.8
  252,     778,  5.3246,  0.9245,  21.8, 808.8
  253,     781,  5.3246,  0.9213,  21.8, 808.8
  254,     784,  5.3251,  0.9245,  21.7, 808.7
  255,     787,  5.3333,  0.9485,  21.7, 808.7
  256,     790,  5.3250,  0.9057,  21.7, 808.7
  257,     793,  5.3249,  0.9057,  21.7, 808.7
  258,     796,  5.3250,  0.9054,  21.7, 808.7
  259,     799,  5.3252,  0.9064,  21.7, 808.7
  260,     802,  5.3254,  0.9057,  21.7, 808.7
  261,     805,  5.3253,  0.9057,  21.7, 808.7
  262,     808,  5.3253,  0.9057,  21.7, 808.7
  263,     811,  5.3253,  0.9057,  21.7, 808.7
  264,     814,  5.3256,  0.9060,  21.8, 808.8
  265,     817,  5.3257,  0.9057,  21.7, 808.7
  266,     820,  5.3256,  0.9064,  21.7, 808.7
  267,     823,  5.3255,  0.9060,  21.7, 808.7
  268,     826,  5.3255,  0.9067,  21.7, 808.7
  269,     829,  5.3254,  0.9064,  21.7, 808.7
  270,     832,  5.3255,  0.9073,  21.7, 808.7
  271,     835,  5.3255,  0.9067,  21.7, 808.7
  272,     838,  5.3254,  0.9067,  21.7, 808.7
  273,     841,  5.3255,  0.9067,  21.7, 808.7
  274,     844,  5.3257,  0.9067,  21.7, 808.7
  275,     847,  5.3256,  0.9073,  21.7, 808.7
  276,     850,  5.3256,  0.9067,  21.7, 808.7
  277,     853,  5.3259,  0.9070,  21.7, 808.7
  278,     856,  5.3258,  0.9067,  21.7, 808.7
  279,     859,  5.3260,  0.9073,  21.8, 808.8
  280,     862,  5.3260,  0.9073,  21.8, 808.8
  281,     865,  5.3263,  0.9080,  21.8, 808.8
  282,     868,  5.3261,  0.9073,  21.8, 808.8
  283,     871,  5.3262,  0.9073,  21.8, 808.8
  284,     874,  5.3261,  0.9077,  21.8, 808.8
  285,     877,  5.3261,  0.9077,  21.8, 808.8
  286,     880,  5.3263,  0.9080,  21.8, 808.8
  287,     883,  5.3263,  0.9086,  21.8, 808.8
  288,     886,  5.3259,  0.9077,  21.8, 808.8
  289,     889,  5.3261,  0.9083,  21.8, 808.8
  290,     892,  5.3261,  0.9080,  21.8, 808.8
  291,     895,  5.3260,  0.9080,  21.8, 808.8
  292,     898,  5.3261,  0.9083,  21.8, 808.8
  293,     901,  5.3264,  0.9083,  21.8, 808.8
  294,     904,  5.3262,  0.9083,  21.8, 808.8
  295,     907,  5.3263,  0.9083,  21.8, 808.8
  296,     910,  5.3265,  0.9083,  21.8, 808.8
  297,     913,  5.3267,  0.9086,  21.8, 808.8
  298,     916,  5.3266,  0.9096,  21.8, 808.8
  299,     919,  5.3267,  0.9090,  21.8, 808.8
  300,     922,  5.3267,  0.9090,  21.8, 808.8
  301,     925,  5.3267,  0.9086,  21.8, 808.8
  302,     928,  5.3267,  0.9090,  21.8, 808.8
  303,     931,  5.3267,  0.9093,  21.8, 808.8
  304,     934,  5.3265,  0.9093,  21.8, 808.8
  305,     937,  5.3266,  0.9093,  21.8, 808.8
  306,     940,  5.3268,  0.9093,  21.8, 808.8
  307,     943,  5.3269,  0.9093,  21.8, 808.8
  308,     946,  5.3270,  0.9093,  21.8, 808.8
  309,     949,  5.3270,  0.9103,  21.8, 808.8
  310,     952,  5.3270,  0.9096,  21.8, 808.8
  311,     955,  5.3270,  0.9099,  21.8, 808.8
  312,     958,  5.3269,  0.9099,  21.8, 808.8
  313,     961,  5.3270,  0.9096,  21.8, 808.8
  314,     964,  5.3272,  0.9099,  21.8, 808.8
  315,     967,  5.3271,  0.9096,  21.8, 808.8
  316,     970,  5.3270,  0.9099,  21.8, 808.8
  317,     973,  5.3269,  0.9103,  21.8, 808.8
  318,     976,  5.3268,  0.9106,  21.8, 808.8
  319,     979,  5.3271,  0.9103,  21.9, 808.9
  320,     982,  5.3269,  0.9109,  21.9, 808.9
  321,     985,  5.3272,  0.9106,  21.8, 808.8
  322,     988,  5.3272,  0.9106,  21.8, 808.8
  323,     991,  5.3274,  0.9106,  21.8, 808.8
  324,     994,  5.3271,  0.9106,  21.8, 808.8
  325,     997,  5.3273,  0.9106,  21.8, 808.8
  326,    1000,  5.3274,  0.9109,  21.8, 808.8
  327,    1003,  5.3275,  0.9106,  21.8, 808.8
  328,    1006,  5.3274,  0.9109,  21.8, 808.8
  329,    1009,  5.3276,  0.9109,  21.8, 808.8
  330,    1012,  5.3274,  0.9112,  21.9, 808.9
  331,    1015,  5.3275,  0.9112,  21.9, 808.9
  332,    1018,  5.3276,  0.9112,  21.9, 808.9
  333,    1021,  5.3275,  0.9112,  21.9, 808.9
  334,    1024,  5.3275,  0.9112,  21.9, 808.9
  335,    1027,  5.3276,  0.9112,  21.9, 808.9
  336,    1030,  5.3273,  0.9116,  21.9, 808.9
  337,    1033,  5.3274,  0.9122,  21.9, 808.9
  338,    1036,  5.3276,  0.9119,  21.9, 808.9
  339,    1039,  5.3277,  0.9116,  21.9, 808.9
  340,    1042,  5.3277,  0.9116,  21.9, 808.9
  341,    1045,  5.3276,  0.9122,  21.9, 808.9
  342,    1048,  5.3277,  0.9116,  21.9, 808.9
  343,    1051,  5.3278,  0.9119,  21.9, 808.9
  344,    1054,  5.3279,  0.9122,  21.9, 808.9
  345,    1057,  5.3279,  0.9122,  21.9, 808.9
  346,    1060,  5.3279,  0.9122,  21.9, 808.9
  347,    1063,  5.3278,  0.9122,  21.9, 808.9
  348,    1066,  5.3280,  0.9130,  21.9, 808.9
  349,    1069,  5.3280,  0.9124,  21.9, 808.9
  350,    1072,  5.3281,  0.9124,  21.9, 808.9
  351,    1075,  5.3282,  0.9122,  21.9, 808.9
  352,    1078,  5.3375,  0.9479,  21.9, 808.9
  353,    1081,  5.3279,  0.9279,  21.9, 808.9
  354,    1084,  5.3280,  0.9283,  21.9, 808.9
  355,    1087,  5.3301,  0.9352,  21.9, 808.9
  356,    1090,  5.3278,  0.9289,  21.9, 808.9
  357,    1093,  5.3281,  0.9289,  21.9, 808.9
