    i,    t(s),    U(V),    I(A),   Vd+,   Vd-
 1111,    3341,  5.1858,  0.0445, 2.507, 2.505
 1112,    3344,  5.1851,  0.0428, 2.508, 2.507
 1113,    3347,  5.1833,  0.0430, 2.505, 2.504
 1114,    3350,  5.1866,  0.0428, 2.507, 2.506
 1115,    3353,  5.1815,  0.0445, 2.502, 2.505
 1116,    3356,  5.1871,  0.0428, 2.509, 2.508
 1117,    3359,  5.1835,  0.0428, 2.506, 2.507
 1118,    3362,  5.1840,  0.0430, 2.507, 2.506
 1119,    3365,  5.1840,  0.0443, 2.505, 2.505
 1120,    3368,  5.1851,  0.0450, 2.505, 2.506
 1121,    3371,  5.1873,  0.0428, 2.506, 2.508
 1122,    3374,  5.1838,  0.0428, 2.507, 2.507
 1123,    3377,  5.1856,  0.0461, 2.507, 2.507
 1124,    3380,  5.1848,  0.0428, 2.508, 2.508
 1125,    3383,  5.1835,  0.0428, 2.507, 2.506
 1126,    3386,  5.1843,  0.0461, 2.508, 2.506
 1127,    3389,  5.1843,  0.0428, 2.507, 2.505
 1128,    3392,  5.1813,  0.0428, 2.506, 2.506
 1129,    3395,  5.1820,  0.0451, 2.506, 2.506
 1130,    3398,  5.1790,  0.0443, 2.507, 2.506
 1131,    3401,  5.1848,  0.0428, 2.507, 2.507
 1132,    3404,  5.1767,  0.0430, 2.507, 2.505
 1133,    3407,  5.1863,  0.0430, 2.508, 2.506
 1134,    3410,  5.1798,  0.0441, 2.506, 2.506
 1135,    3413,  5.1843,  0.0428, 2.507, 2.506
 1136,    3416,  5.1833,  0.0428, 2.504, 2.505
 1137,    3419,  5.1818,  0.0428, 2.507, 2.506
 1138,    3422,  5.1845,  0.0445, 2.504, 2.503
 1139,    3425,  5.1798,  0.0659, 1.859, 1.858
 1140,    3428,  5.1818,  0.0976, 1.859, 1.858
 1141,    3431,  5.1813,  0.0567, 1.856, 1.855
 1142,    3434,  5.1800,  0.0709, 2.363, 2.363
 1143,    3437,  5.1845,  0.0450, 2.505, 2.505
 1144,    3440,  5.1851,  0.0428, 2.505, 2.507
 1145,    3443,  5.1843,  0.0505, 2.507, 2.507
 1146,    3446,  5.1830,  0.0448, 2.506, 2.506
 1147,    3449,  5.1856,  0.0428, 2.507, 2.506
 1148,    3452,  5.1845,  0.0428, 2.506, 2.506
 1149,    3455,  5.1818,  0.0464, 2.507, 2.506
 1150,    3458,  5.1833,  0.0428, 2.507, 2.506
 1151,    3461,  5.1840,  0.0428, 2.507, 2.507
 1152,    3464,  5.1818,  0.0428, 2.505, 2.503
 1153,    3467,  5.1820,  0.0441, 2.504, 2.505
 1154,    3470,  5.1815,  0.0430, 2.506, 2.506
 1155,    3473,  5.1800,  0.0428, 2.506, 2.505
 1156,    3476,  5.1845,  0.0428, 2.506, 2.506
 1157,    3479,  5.1777,  0.0443, 2.507, 2.505
 1158,    3482,  5.1830,  0.0428, 2.507, 2.506
 1159,    3485,  5.1805,  0.0430, 2.506, 2.505
 1160,    3488,  5.1838,  0.0430, 2.506, 2.507
 1161,    3491,  5.1795,  0.0441, 2.507, 2.506
 1162,    3494,  5.1853,  0.0428, 2.505, 2.507
 1163,    3497,  5.1853,  0.0448, 2.506, 2.505
 1164,    3500,  5.1825,  0.0443, 2.506, 2.504
 1165,    3503,  5.1838,  0.0430, 2.506, 2.504
 1166,    3506,  5.1815,  0.0448, 2.507, 2.506
 1167,    3509,  5.1828,  0.0428, 2.505, 2.503
 1168,    3512,  5.1830,  0.0443, 2.507, 2.506
 1169,    3515,  5.1835,  0.0448, 2.506, 2.506
 1170,    3518,  5.1856,  0.0428, 2.507, 2.506
 1171,    3521,  5.1843,  0.0428, 2.504, 2.504
 1172,    3524,  5.1843,  0.0461, 2.505, 2.507
 1173,    3527,  5.1843,  0.0428, 2.507, 2.506
 1174,    3530,  5.1845,  0.0428, 2.507, 2.507
 1175,    3533,  5.1845,  0.0428, 2.507, 2.506
 1176,    3536,  5.1825,  0.0443, 2.507, 2.506
 1177,    3539,  5.1848,  0.0428, 2.507, 2.507
 1178,    3542,  5.1825,  0.0428, 2.506, 2.505
 1179,    3545,  5.1840,  0.0428, 2.505, 2.503
 1180,    3548,  5.1810,  0.0443, 2.506, 2.506
 1181,    3551,  5.1808,  0.0440, 2.506, 2.506
 1182,    3554,  5.1825,  0.0430, 2.506, 2.506
 1183,    3557,  5.1795,  0.0461, 2.504, 2.505
 1184,    3560,  5.1790,  0.0428, 2.506, 2.504
 1185,    3563,  5.1845,  0.0430, 2.506, 2.505
 1186,    3566,  5.1820,  0.0448, 2.507, 2.506
 1187,    3569,  5.1848,  0.0443, 2.507, 2.506
 1188,    3572,  5.1815,  0.0430, 2.506, 2.505
 1189,    3575,  5.1848,  0.0448, 2.506, 2.506
 1190,    3578,  5.1843,  0.0428, 2.506, 2.505
 1191,    3581,  5.1845,  0.0446, 2.506, 2.507
 1192,    3584,  5.1813,  0.0452, 2.506, 2.505
 1193,    3587,  5.1825,  0.0428, 2.504, 2.506
 1194,    3590,  5.1851,  0.0430, 2.505, 2.506
 1195,    3593,  5.1868,  0.0443, 2.505, 2.507
 1196,    3596,  5.1820,  0.0428, 2.506, 2.506
 1197,    3599,  5.1856,  0.0428, 2.506, 2.506
 1198,    3602,  5.1833,  0.0428, 2.505, 2.507
 1199,    3605,  5.1835,  0.0443, 2.506, 2.504
 1200,    3608,  5.1813,  0.0430, 2.507, 2.506
 1201,    3611,  5.1851,  0.0428, 2.508, 2.506
 1202,    3614,  5.1805,  0.0435, 2.504, 2.505
 1203,    3617,  5.1820,  0.0433, 2.506, 2.506
 1204,    3620,  5.1833,  0.0430, 2.507, 2.506
 1205,    3623,  5.1808,  0.0428, 2.506, 2.506
 1206,    3626,  5.1818,  0.0462, 2.507, 2.506
 1207,    3629,  5.1823,  0.0430, 2.506, 2.504
 1208,    3632,  5.1823,  0.0428, 2.504, 2.505
 1209,    3635,  5.1813,  0.0450, 2.506, 2.506
 1210,    3638,  5.1833,  0.0443, 2.507, 2.506
 1211,    3641,  5.1810,  0.0430, 2.507, 2.505
 1212,    3644,  5.1828,  0.0448, 2.507, 2.506
 1213,    3647,  5.1823,  0.0428, 2.507, 2.505
 1214,    3650,  5.1828,  0.0441, 2.507, 2.506
 1215,    3653,  5.1818,  0.0433, 2.506, 2.504
 1216,    3656,  5.1863,  0.0428, 2.506, 2.507
 1217,    3659,  5.1830,  0.0430, 2.506, 2.504
 1218,    3662,  5.1823,  0.0441, 2.506, 2.506
 1219,    3665,  5.1833,  0.0428, 2.505, 2.506
 1220,    3668,  5.1858,  0.0428, 2.507, 2.506
 1221,    3671,  5.1820,  0.0430, 2.505, 2.506
 1222,    3674,  5.1833,  0.0438, 2.507, 2.506
 1223,    3677,  5.1830,  0.0430, 2.506, 2.507
 1224,    3680,  5.1853,  0.0428, 2.506, 2.506
 1225,    3683,  5.1838,  0.0445, 2.506, 2.507
 1226,    3686,  5.1825,  0.0450, 2.507, 2.506
 1227,    3689,  5.1838,  0.0428, 2.507, 2.506
 1228,    3692,  5.1825,  0.0428, 2.507, 2.506
 1229,    3695,  5.1833,  0.0462, 2.506, 2.503
 1230,    3698,  5.1838,  0.0428, 2.507, 2.506
 1231,    3701,  5.1845,  0.0428, 2.507, 2.507
 1232,    3704,  5.1815,  0.0450, 2.505, 2.505
 1233,    3707,  5.1810,  0.0445, 2.506, 2.505
 1234,    3710,  5.1813,  0.0428, 2.504, 2.506
 1235,    3713,  5.1835,  0.0450, 2.507, 2.506
 1236,    3716,  5.1790,  0.0430, 2.507, 2.505
 1237,    3719,  5.1858,  0.0446, 2.506, 2.507
 1238,    3722,  5.1800,  0.0430, 2.507, 2.506
 1239,    3725,  5.1833,  0.0428, 2.507, 2.506
 1240,    3728,  5.1853,  0.0428, 2.507, 2.505
 1241,    3731,  5.1856,  0.0443, 2.508, 2.507
 1242,    3734,  5.1833,  0.0428, 2.506, 2.504
 1243,    3737,  5.1861,  0.0428, 2.508, 2.507
 1244,    3740,  5.1835,  0.0443, 2.506, 2.505
 1245,    3743,  5.1851,  0.0428, 2.507, 2.505
 1246,    3746,  5.1835,  0.0448, 2.505, 2.503
 1247,    3749,  5.1838,  0.0428, 2.505, 2.507
 1248,    3752,  5.1828,  0.0448, 2.505, 2.506
 1249,    3755,  5.1856,  0.0448, 2.508, 2.507
 1250,    3758,  5.1830,  0.0428, 2.506, 2.507
 1251,    3761,  5.1845,  0.0428, 2.507, 2.506
 1252,    3764,  5.1818,  0.0461, 2.506, 2.506
 1253,    3767,  5.1838,  0.0428, 2.508, 2.506
 1254,    3770,  5.1830,  0.0428, 2.507, 2.504
 1255,    3773,  5.1835,  0.0448, 2.505, 2.505
 1256,    3776,  5.1858,  0.0448, 2.507, 2.507
 1257,    3779,  5.1835,  0.0428, 2.507, 2.507
 1258,    3782,  5.1808,  0.0430, 2.505, 2.505
 1259,    3785,  5.1808,  0.0428, 2.506, 2.506
 1260,    3788,  5.1805,  0.0440, 2.505, 2.506
 1261,    3791,  5.1810,  0.0428, 2.506, 2.505
 1262,    3794,  5.1828,  0.0428, 2.507, 2.506
 1263,    3797,  5.1795,  0.0445, 2.507, 2.506
 1264,    3800,  5.1853,  0.0430, 2.508, 2.507
 1265,    3803,  5.1798,  0.0428, 2.507, 2.506
 1266,    3806,  5.1858,  0.0446, 2.508, 2.507
 1267,    3809,  5.1818,  0.0446, 2.507, 2.505
 1268,    3812,  5.1838,  0.0428, 2.505, 2.507
 1269,    3815,  5.1813,  0.0448, 2.505, 2.504
 1270,    3818,  5.1868,  0.0428, 2.507, 2.506
 1271,    3821,  5.1835,  0.0441, 2.506, 2.505
 1272,    3824,  5.1843,  0.0450, 2.507, 2.506
 1273,    3827,  5.1813,  0.0428, 2.503, 2.505
 1274,    3830,  5.1840,  0.0428, 2.506, 2.506
 1275,    3833,  5.1828,  0.0466, 2.505, 2.505
 1276,    3836,  5.1845,  0.0428, 2.507, 2.507
 1277,    3839,  5.1818,  0.0428, 2.505, 2.505
 1278,    3842,  5.1858,  0.0436, 2.507, 2.507
 1279,    3845,  5.1810,  0.0443, 2.507, 2.505
 1280,    3848,  5.1835,  0.0428, 2.505, 2.506
 1281,    3851,  5.1830,  0.0435, 2.507, 2.506
 1282,    3854,  5.1820,  0.0445, 2.504, 2.506
 1283,    3857,  5.1820,  0.0428, 2.506, 2.505
 1284,    3860,  5.1823,  0.0428, 2.504, 2.505
 1285,    3863,  5.1825,  0.0428, 2.506, 2.506
 1286,    3866,  5.1805,  0.0446, 2.506, 2.504
 1287,    3869,  5.1818,  0.0430, 2.506, 2.505
 1288,    3872,  5.1810,  0.0428, 2.505, 2.504
 1289,    3875,  5.1785,  0.0448, 2.505, 2.504
 1290,    3878,  5.1790,  0.0445, 2.506, 2.503
 1291,    3881,  5.1815,  0.0428, 2.507, 2.506
 1292,    3884,  5.1808,  0.0450, 2.507, 2.505
 1293,    3887,  5.1830,  0.0428, 2.505, 2.506
 1294,    3890,  5.1830,  0.0448, 2.506, 2.505
 1295,    3893,  5.1830,  0.0452, 2.507, 2.506
 1296,    3896,  5.1815,  0.0428, 2.506, 2.505
 1297,    3899,  5.1820,  0.0430, 2.507, 2.506
 1298,    3902,  5.1818,  0.0457, 2.505, 2.506
 1299,    3905,  5.1782,  0.2206, 1.874, 1.872
 1300,    3908,  5.1770,  0.1719, 1.865, 1.865
 1301,    3911,  5.1805,  0.0647, 1.858, 1.858
 1302,    3914,  5.1790,  0.0446, 2.505, 2.504
 1303,    3917,  5.1840,  0.0430, 2.504, 2.504
 1304,    3920,  5.1825,  0.0430, 2.505, 2.504
 1305,    3923,  5.1845,  0.0430, 2.505, 2.505
 1306,    3926,  5.1818,  0.0445, 2.506, 2.505
 1307,    3929,  5.1835,  0.0430, 2.506, 2.506
 1308,    3932,  5.1818,  0.0430, 2.506, 2.505
 1309,    3935,  5.1825,  0.0451, 2.506, 2.505
 1310,    3938,  5.1823,  0.0446, 2.506, 2.504
 1311,    3941,  5.1813,  0.0430, 2.506, 2.506
 1312,    3944,  5.1815,  0.0450, 2.506, 2.505
 1313,    3947,  5.1810,  0.0428, 2.506, 2.505
 1314,    3950,  5.1810,  0.0445, 2.506, 2.505
 1315,    3953,  5.1800,  0.0448, 2.506, 2.505
 1316,    3956,  5.1843,  0.0430, 2.507, 2.506
 1317,    3959,  5.1808,  0.0445, 2.506, 2.504
 1318,    3962,  5.1823,  0.0450, 2.507, 2.506
 1319,    3965,  5.1833,  0.0428, 2.506, 2.504
 1320,    3968,  5.1828,  0.0428, 2.505, 2.506
 1321,    3971,  5.1805,  0.0446, 2.506, 2.504
 1322,    3974,  5.1830,  0.0430, 2.507, 2.506
 1323,    3977,  5.1815,  0.0428, 2.506, 2.505
 1324,    3980,  5.1833,  0.0428, 2.505, 2.504
 1325,    3983,  5.1800,  0.0446, 2.506, 2.506
 1326,    3986,  5.1835,  0.0430, 2.507, 2.506
 1327,    3989,  5.1800,  0.0428, 2.505, 2.504
 1328,    3992,  5.1820,  0.0430, 2.506, 2.506
 1329,    3995,  5.1823,  0.0464, 2.505, 2.506
 1330,    3998,  5.1840,  0.0428, 2.505, 2.505
 1331,    4001,  5.1820,  0.0428, 2.506, 2.505
 1332,    4004,  5.1818,  0.0448, 2.505, 2.502
 1333,    4007,  5.1810,  0.0445, 2.506, 2.506
 1334,    4010,  5.1838,  0.0428, 2.506, 2.505
 1335,    4013,  5.1830,  0.0450, 2.506, 2.506
 1336,    4016,  5.1793,  0.0445, 2.505, 2.504
 1337,    4019,  5.1810,  0.0430, 2.503, 2.505
 1338,    4022,  5.1805,  0.0448, 2.506, 2.506
 1339,    4025,  5.1828,  0.0428, 2.507, 2.506
 1340,    4028,  5.1803,  0.0448, 2.505, 2.505
 1341,    4031,  5.1823,  0.0428, 2.506, 2.505
 1342,    4034,  5.1793,  0.0428, 2.506, 2.505
 1343,    4037,  5.1843,  0.0428, 2.507, 2.506
 1344,    4040,  5.1818,  0.0445, 2.505, 2.503
 1345,    4043,  5.1818,  0.0430, 2.505, 2.505
 1346,    4046,  5.1813,  0.0428, 2.505, 2.504
 1347,    4049,  5.1820,  0.0428, 2.506, 2.506
 1348,    4052,  5.1820,  0.0448, 2.506, 2.504
 1349,    4055,  5.1840,  0.0446, 2.506, 2.506
 1350,    4058,  5.1828,  0.0428, 2.504, 2.502
 1351,    4061,  5.1815,  0.0428, 2.506, 2.506
 1352,    4064,  5.1803,  0.0464, 2.505, 2.505
 1353,    4067,  5.1823,  0.0428, 2.507, 2.506
 1354,    4070,  5.1815,  0.0428, 2.506, 2.506
 1355,    4073,  5.1853,  0.0466, 2.507, 2.506
 1356,    4076,  5.1803,  0.0428, 2.507, 2.505
 1357,    4079,  5.1823,  0.0430, 2.504, 2.506
 1358,    4082,  5.1823,  0.0448, 2.507, 2.505
 1359,    4085,  5.1805,  0.0448, 2.506, 2.504
 1360,    4088,  5.1803,  0.0428, 2.506, 2.505
 1361,    4091,  5.1823,  0.0430, 2.506, 2.505
 1362,    4094,  5.1823,  0.0428, 2.505, 2.504
 1363,    4097,  5.1820,  0.0441, 2.505, 2.506
 1364,    4100,  5.1820,  0.0428, 2.505, 2.505
 1365,    4103,  5.1800,  0.0428, 2.506, 2.506
 1366,    4106,  5.1805,  0.0428, 2.505, 2.505
 1367,    4109,  5.1787,  0.0448, 2.506, 2.505
 1368,    4112,  5.1825,  0.0428, 2.506, 2.506
 1369,    4115,  5.1808,  0.0433, 2.506, 2.506
 1370,    4118,  5.1810,  0.0428, 2.506, 2.505
 1371,    4121,  5.1823,  0.0441, 2.507, 2.506
 1372,    4124,  5.1818,  0.0448, 2.506, 2.505
 1373,    4127,  5.1813,  0.0428, 2.506, 2.503
 1374,    4130,  5.1830,  0.0448, 2.505, 2.505
 1375,    4133,  5.1818,  0.0448, 2.506, 2.506
 1376,    4136,  5.1853,  0.0428, 2.507, 2.506
 1377,    4139,  5.1813,  0.0428, 2.506, 2.505
 1378,    4142,  5.1830,  0.0466, 2.507, 2.506
 1379,    4145,  5.1800,  0.0430, 2.505, 2.505
 1380,    4148,  5.1828,  0.0430, 2.507, 2.506
 1381,    4151,  5.1810,  0.0430, 2.506, 2.505
 1382,    4154,  5.1828,  0.0448, 2.506, 2.506
 1383,    4157,  5.1810,  0.0428, 2.506, 2.505
 1384,    4160,  5.1825,  0.0428, 2.507, 2.505
 1385,    4163,  5.1810,  0.0428, 2.505, 2.504
 1386,    4166,  5.1833,  0.0443, 2.506, 2.506
 1387,    4169,  5.1810,  0.0428, 2.505, 2.505
 1388,    4172,  5.1820,  0.0428, 2.505, 2.505
 1389,    4175,  5.1793,  0.0428, 2.503, 2.505
 1390,    4178,  5.1805,  0.0441, 2.505, 2.505
 1391,    4181,  5.1803,  0.0428, 2.505, 2.505
 1392,    4184,  5.1798,  0.0448, 2.504, 2.506
 1393,    4187,  5.1800,  0.0445, 2.506, 2.505
 1394,    4190,  5.1803,  0.0428, 2.506, 2.505
 1395,    4193,  5.1838,  0.0446, 2.505, 2.506
 1396,    4196,  5.1803,  0.0430, 2.506, 2.505
 1397,    4199,  5.1820,  0.0448, 2.506, 2.506
 1398,    4202,  5.1805,  0.0452, 2.506, 2.505
 1399,    4205,  5.1830,  0.0428, 2.506, 2.505
 1400,    4208,  5.1803,  0.0428, 2.505, 2.505
 1401,    4211,  5.1815,  0.0466, 2.506, 2.506
 1402,    4214,  5.1815,  0.0428, 2.506, 2.505
 1403,    4217,  5.1820,  0.0428, 2.506, 2.506
 1404,    4220,  5.1800,  0.0428, 2.506, 2.505
 1405,    4223,  5.1838,  0.0448, 2.506, 2.506
 1406,    4226,  5.1798,  0.0428, 2.506, 2.505
 1407,    4229,  5.1813,  0.0428, 2.505, 2.504
 1408,    4232,  5.1798,  0.0428, 2.505, 2.502
 1409,    4235,  5.1820,  0.0440, 2.505, 2.504
 1410,    4238,  5.1793,  0.0428, 2.506, 2.505
 1411,    4241,  5.1823,  0.0428, 2.506, 2.506
 1412,    4244,  5.1795,  0.0459, 2.506, 2.505
 1413,    4247,  5.1830,  0.0428, 2.506, 2.505
 1414,    4250,  5.1803,  0.0428, 2.505, 2.503
 1415,    4253,  5.1803,  0.0450, 2.505, 2.505
 1416,    4256,  5.1793,  0.0440, 2.505, 2.505
 1417,    4259,  5.1823,  0.0428, 2.506, 2.506
 1418,    4262,  5.1803,  0.0450, 2.504, 2.503
 1419,    4265,  5.1798,  0.0428, 2.506, 2.505
 1420,    4268,  5.1790,  0.0440, 2.505, 2.504
 1421,    4271,  5.1808,  0.0450, 2.507, 2.506
 1422,    4274,  5.1823,  0.0428, 2.506, 2.506
 1423,    4277,  5.1825,  0.0428, 2.505, 2.503
 1424,    4280,  5.1808,  0.0441, 2.505, 2.505
 1425,    4283,  5.1833,  0.0428, 2.507, 2.505
 1426,    4286,  5.1825,  0.0428, 2.506, 2.505
 1427,    4289,  5.1805,  0.0428, 2.507, 2.505
 1428,    4292,  5.1798,  0.0440, 2.506, 2.505
 1429,    4295,  5.1775,  0.0428, 2.505, 2.505
 1430,    4298,  5.1823,  0.0428, 2.505, 2.506
 1431,    4301,  5.1808,  0.0440, 2.506, 2.506
 1432,    4304,  5.1830,  0.0448, 2.506, 2.505
 1433,    4307,  5.1795,  0.0428, 2.505, 2.505
 1434,    4310,  5.1820,  0.0428, 2.506, 2.506
 1435,    4313,  5.1798,  0.0461, 2.506, 2.504
 1436,    4316,  5.1840,  0.0428, 2.505, 2.504
 1437,    4319,  5.1785,  0.0428, 2.505, 2.505
 1438,    4322,  5.1835,  0.0448, 2.507, 2.506
 1439,    4325,  5.1757,  0.3040, 1.875, 1.874
 1440,    4328,  5.1760,  0.1701, 1.867, 1.867
 1441,    4331,  5.1724,  0.2039, 1.869, 1.869
 1442,    4334,  5.1815,  0.0609, 1.856, 1.856
 1443,    4337,  5.1757,  0.0702, 1.859, 1.859
 1444,    4340,  5.1798,  0.0430, 2.505, 2.504
 1445,    4343,  5.1800,  0.0441, 2.505, 2.504
 1446,    4346,  5.1818,  0.0430, 2.506, 2.505
 1447,    4349,  5.1815,  0.0430, 2.505, 2.503
 1448,    4352,  5.1823,  0.0430, 2.504, 2.504
 1449,    4355,  5.1820,  0.0441, 2.505, 2.505
 1450,    4358,  5.1805,  0.0430, 2.505, 2.504
 1451,    4361,  5.1830,  0.0430, 2.506, 2.505
 1452,    4364,  5.1818,  0.0443, 2.506, 2.504
 1453,    4367,  5.1838,  0.0440, 2.506, 2.505
 1454,    4370,  5.1810,  0.0428, 2.505, 2.503
 1455,    4373,  5.1808,  0.0448, 2.503, 2.505
 1456,    4376,  5.1798,  0.0440, 2.506, 2.505
 1457,    4379,  5.1833,  0.0428, 2.507, 2.506
 1458,    4382,  5.1813,  0.0448, 2.506, 2.505
 1459,    4385,  5.1840,  0.0428, 2.506, 2.505
 1460,    4388,  5.1805,  0.0441, 2.506, 2.505
 1461,    4391,  5.1830,  0.0448, 2.506, 2.505
 1462,    4394,  5.1803,  0.0428, 2.506, 2.504
 1463,    4397,  5.1830,  0.0428, 2.505, 2.506
 1464,    4400,  5.1795,  0.0440, 2.505, 2.505
 1465,    4403,  5.1820,  0.0428, 2.506, 2.506
 1466,    4406,  5.1800,  0.0428, 2.505, 2.505
 1467,    4409,  5.1828,  0.0430, 2.506, 2.506
 1468,    4412,  5.1803,  0.0441, 2.505, 2.505
 1469,    4415,  5.1798,  0.0428, 2.505, 2.505
 1470,    4418,  5.1815,  0.0428, 2.505, 2.505
 1471,    4421,  5.1813,  0.0428, 2.506, 2.505
 1472,    4424,  5.1818,  0.0440, 2.506, 2.506
 1473,    4427,  5.1805,  0.0430, 2.506, 2.506
 1474,    4430,  5.1815,  0.0428, 2.505, 2.504
 1475,    4433,  5.1823,  0.0459, 2.507, 2.505
 1476,    4436,  5.1808,  0.0428, 2.506, 2.505
 1477,    4439,  5.1823,  0.0428, 2.506, 2.505
 1478,    4442,  5.1825,  0.0448, 2.505, 2.503
 1479,    4445,  5.1820,  0.0441, 2.506, 2.505
 1480,    4448,  5.1825,  0.0428, 2.506, 2.506
 1481,    4451,  5.1793,  0.0459, 2.506, 2.506
 1482,    4454,  5.1840,  0.0428, 2.505, 2.505
 1483,    4457,  5.1785,  0.0440, 2.505, 2.505
 1484,    4460,  5.1803,  0.0443, 2.507, 2.506
 1485,    4463,  5.1803,  0.0428, 2.506, 2.503
 1486,    4466,  5.1798,  0.0428, 2.506, 2.505
 1487,    4469,  5.1790,  0.0441, 2.506, 2.504
 1488,    4472,  5.1835,  0.0430, 2.505, 2.506
 1489,    4475,  5.1803,  0.0428, 2.506, 2.506
 1490,    4478,  5.1843,  0.0428, 2.507, 2.506
 1491,    4481,  5.1795,  0.0440, 2.505, 2.505
 1492,    4484,  5.1815,  0.0428, 2.505, 2.505
 1493,    4487,  5.1798,  0.0428, 2.505, 2.503
 1494,    4490,  5.1810,  0.0440, 2.506, 2.505
 1495,    4493,  5.1790,  0.0448, 2.505, 2.505
 1496,    4496,  5.1813,  0.0430, 2.506, 2.505
 1497,    4499,  5.1790,  0.0428, 2.503, 2.505
 1498,    4502,  5.1798,  0.0461, 2.505, 2.504
 1499,    4505,  5.1785,  0.0869, 1.857, 1.857
 1500,    4508,  5.1795,  0.0428, 2.505, 2.504
 1501,    4511,  5.1813,  0.0466, 2.505, 2.503
 1502,    4514,  5.1803,  0.0430, 2.505, 2.503
 1503,    4517,  5.1813,  0.0428, 2.503, 2.504
 1504,    4520,  5.1800,  0.0448, 2.504, 2.503
 1505,    4523,  5.1808,  0.0430, 2.505, 2.505
 1506,    4526,  5.1782,  0.0428, 2.505, 2.505
 1507,    4529,  5.1803,  0.0428, 2.505, 2.505
 1508,    4532,  5.1782,  0.0441, 2.505, 2.505
 1509,    4535,  5.1810,  0.0428, 2.505, 2.503
 1510,    4538,  5.1787,  0.0428, 2.504, 2.504
 1511,    4541,  5.1828,  0.0428, 2.505, 2.505
 1512,    4544,  5.1800,  0.0441, 2.505, 2.503
 1513,    4547,  5.1843,  0.0428, 2.504, 2.506
 1514,    4550,  5.1780,  0.0430, 2.505, 2.504
 1515,    4553,  5.1830,  0.0448, 2.506, 2.506
 1516,    4556,  5.1798,  0.0441, 2.506, 2.505
 1517,    4559,  5.1820,  0.0428, 2.505, 2.505
 1518,    4562,  5.1798,  0.0450, 2.505, 2.505
 1519,    4565,  5.1790,  0.0428, 2.506, 2.505
 1520,    4568,  5.1808,  0.0440, 2.505, 2.504
 1521,    4571,  5.1798,  0.0450, 2.506, 2.505
 1522,    4574,  5.1803,  0.0428, 2.504, 2.503
 1523,    4577,  5.1787,  0.0428, 2.506, 2.505
 1524,    4580,  5.1815,  0.0588, 2.506, 2.505
 1525,    4583,  5.1803,  0.0430, 2.505, 2.505
 1526,    4586,  5.1810,  0.0428, 2.505, 2.505
 1527,    4589,  5.1803,  0.0441, 2.506, 2.504
 1528,    4592,  5.1820,  0.0428, 2.505, 2.506
 1529,    4595,  5.1815,  0.0428, 2.506, 2.505
 1530,    4598,  5.1810,  0.0428, 2.505, 2.505
 1531,    4601,  5.1780,  0.0440, 2.505, 2.505
 1532,    4604,  5.1820,  0.0428, 2.506, 2.505
 1533,    4607,  5.1787,  0.0428, 2.506, 2.505
 1534,    4610,  5.1838,  0.0428, 2.506, 2.505
 1535,    4613,  5.1805,  0.0454, 2.502, 2.505
 1536,    4616,  5.1825,  0.0428, 2.506, 2.505
 1537,    4619,  5.1798,  0.0428, 2.506, 2.505
 1538,    4622,  5.1803,  0.0448, 2.506, 2.505
 1539,    4625,  5.1777,  0.0719, 1.857, 1.856
 1540,    4628,  5.1795,  0.0763, 1.857, 1.856
 1541,    4631,  5.1790,  0.0450, 2.506, 2.505
 1542,    4634,  5.1828,  0.0440, 2.506, 2.505
 1543,    4637,  5.1800,  0.0430, 2.504, 2.504
 1544,    4640,  5.1813,  0.0448, 2.507, 2.506
 1545,    4643,  5.1798,  0.0440, 2.505, 2.504
 1546,    4646,  5.1818,  0.0428, 2.506, 2.506
 1547,    4649,  5.1780,  0.0428, 2.505, 2.504
 1548,    4652,  5.1803,  0.0428, 2.505, 2.504
 1549,    4655,  5.1793,  0.0441, 2.505, 2.505
 1550,    4658,  5.1775,  0.0428, 2.505, 2.504
 1551,    4661,  5.1793,  0.0430, 2.505, 2.504
 1552,    4664,  5.1795,  0.0428, 2.506, 2.503
 1553,    4667,  5.1803,  0.0441, 2.505, 2.503
 1554,    4670,  5.1818,  0.0428, 2.504, 2.505
 1555,    4673,  5.1828,  0.0428, 2.507, 2.506
 1556,    4676,  5.1823,  0.0428, 2.507, 2.505
 1557,    4679,  5.1835,  0.0440, 2.506, 2.506
 1558,    4682,  5.1790,  0.0448, 2.505, 2.505
 1559,    4685,  5.1815,  0.0428, 2.506, 2.505
 1560,    4688,  5.1813,  0.0428, 2.506, 2.505
 1561,    4691,  5.1843,  0.0461, 2.507, 2.504
 1562,    4694,  5.1813,  0.0428, 2.506, 2.506
 1563,    4697,  5.1830,  0.0428, 2.506, 2.506
 1564,    4700,  5.1818,  0.0495, 2.507, 2.506
 1565,    4703,  5.1838,  0.0428, 2.506, 2.504
 1566,    4706,  5.1803,  0.0428, 2.506, 2.505
 1567,    4709,  5.1830,  0.0441, 2.506, 2.506
 1568,    4712,  5.1798,  0.0443, 2.505, 2.505
 1569,    4715,  5.1815,  0.0428, 2.505, 2.504
 1570,    4718,  5.1808,  0.0428, 2.504, 2.505
 1571,    4721,  5.1798,  0.0428, 2.506, 2.506
 1572,    4724,  5.1828,  0.0457, 2.506, 2.506
 1573,    4727,  5.1823,  0.0428, 2.506, 2.505
 1574,    4730,  5.1820,  0.0428, 2.505, 2.505
 1575,    4733,  5.1805,  0.0428, 2.507, 2.506
