log dump 2470
    i,    t(s),    U(V),    I(A), Tself, Tprob
  112,    1135, 49.2228,  1.8257,  28.7, 815.7
  113,    1145, 49.2272,  1.8250,  28.7, 815.7
  114,    1155, 49.2304,  1.8247,  28.7, 815.7
  115,    1165, 49.2348,  1.8243,  28.7, 815.7
  116,    1175, 49.2388,  1.8250,  28.7, 815.7
  117,    1185, 49.2428,  1.8246,  28.6, 815.6
  118,    1195, 49.2480,  1.8260,  28.6, 815.6
  119,    1205, 49.2512,  1.8257,  28.6, 815.6
  120,    1215, 49.2544,  1.8240,  28.7, 815.7
  121,    1225, 49.2576,  1.8227,  28.6, 815.6
  122,    1235, 49.2636,  1.8257,  28.5, 815.5
  123,    1245, 49.2672,  1.8263,  28.5, 815.5
  124,    1255, 49.2716,  1.8247,  28.6, 815.6
  125,    1265, 49.2748,  1.8240,  28.5, 815.5
  126,    1275, 49.2788,  1.8236,  28.5, 815.5
  127,    1285, 49.2832,  1.8236,  28.5, 815.5
  128,    1295, 49.2864,  1.8224,  28.6, 815.6
  129,    1305, 49.2904,  1.8246,  28.5, 815.5
  130,    1315, 49.2948,  1.8236,  28.3, 815.3
  131,    1325, 49.2984,  1.8233,  28.5, 815.5
  132,    1335, 49.3024,  1.8227,  28.5, 815.5
  133,    1345, 49.3072,  1.8236,  28.3, 815.3
  134,    1355, 49.3100,  1.8236,  28.3, 815.3
  135,    1365, 49.3148,  1.8227,  28.5, 815.5
  136,    1375, 49.3176,  1.8224,  28.5, 815.5
  137,    1385, 49.3220,  1.8218,  28.5, 815.5
  138,    1395, 49.3260,  1.8218,  28.1, 815.1
  139,    1405, 49.3300,  1.8212,  28.2, 815.2
  140,    1415, 49.3348,  1.8221,  28.3, 815.3
  141,    1425, 49.3392,  1.8230,  28.3, 815.3
  142,    1435, 49.3432,  1.8224,  28.2, 815.2
  143,    1445, 49.3464,  1.8230,  28.3, 815.3
  144,    1455, 49.3512,  1.8224,  28.3, 815.3
  145,    1465, 49.3560,  1.8227,  28.2, 815.2
  146,    1475, 49.3596,  1.8246,  28.2, 815.2
  147,    1485, 49.3636,  1.8246,  28.2, 815.2
  148,    1495, 49.3688,  1.8240,  28.2, 815.2
  149,    1505, 49.3724,  1.8227,  28.2, 815.2
  150,    1515, 49.3760,  1.8230,  28.1, 815.1
  151,    1525, 49.3800,  1.8215,  28.2, 815.2
  152,    1535, 49.3844,  1.8221,  28.1, 815.1
  153,    1545, 49.3892,  1.8221,  28.1, 815.1
  154,    1555, 49.3924,  1.8215,  28.2, 815.2
  155,    1565, 49.3968,  1.8209,  28.1, 815.1
  156,    1575, 49.4004,  1.8209,  28.0, 815.0
  157,    1585, 49.4052,  1.8221,  28.1, 815.1
  158,    1595, 49.4092,  1.8209,  27.8, 814.8
  159,    1605, 49.4132,  1.8199,  28.0, 815.0
  160,    1615, 49.4156,  1.8184,  28.0, 815.0
  161,    1625, 49.4192,  1.8187,  28.0, 815.0
  162,    1635, 49.4232,  1.8170,  28.0, 815.0
  163,    1645, 49.4284,  1.8179,  28.8, 815.8
  164,    1655, 49.4336,  1.8203,  28.0, 815.0
  165,    1665, 49.4384,  1.8196,  27.0, 814.0
  166,    1675, 49.4416,  1.8190,  27.7, 814.7
  167,    1685, 49.4464,  1.8196,  28.0, 815.0
  168,    1695, 49.4500,  1.8196,  28.8, 815.8
  169,    1705, 49.4555,  1.8218,  28.0, 815.0
  170,    1715, 49.4592,  1.8212,  27.8, 814.8
  171,    1725, 49.4632,  1.8199,  28.0, 815.0
  172,    1735, 49.4668,  1.8196,  27.8, 814.8
  173,    1745, 49.4707,  1.8203,  27.8, 814.8
  174,    1755, 49.4744,  1.8190,  28.8, 815.8
  175,    1765, 49.4788,  1.8212,  27.8, 814.8
  176,    1775, 49.4815,  1.8179,  27.8, 814.8
  177,    1785, 49.4868,  1.8187,  27.6, 814.6
  178,    1795, 49.4896,  1.8184,  27.8, 814.8
  179,    1805, 49.4916,  1.8179,  27.7, 814.7
  180,    1815, 49.4960,  1.8196,  27.8, 814.8
  181,    1825, 49.4992,  1.8170,  27.8, 814.8
  182,    1835, 49.5027,  1.8167,  27.7, 814.7
  183,    1845, 49.5067,  1.8164,  27.7, 814.7
  184,    1855, 49.5115,  1.8184,  27.7, 814.7
  185,    1865, 49.5155,  1.8173,  27.7, 814.7
  186,    1875, 49.5195,  1.8179,  27.8, 814.8
  187,    1885, 49.5239,  1.8170,  27.7, 814.7
  188,    1895, 49.5276,  1.8170,  27.7, 814.7
  189,    1905, 49.5316,  1.8170,  27.7, 814.7
  190,    1915, 49.5360,  1.8173,  27.7, 814.7
  191,    1925, 49.5404,  1.8182,  27.7, 814.7
  192,    1935, 49.5455,  1.8182,  27.7, 814.7
  193,    1945, 49.5492,  1.8184,  27.7, 814.7
  194,    1955, 49.5523,  1.8161,  27.6, 814.6
  195,    1965, 49.5567,  1.8164,  27.7, 814.7
  196,    1975, 49.5607,  1.8167,  27.6, 814.6
  197,    1985, 49.5643,  1.8149,  27.7, 814.7
  198,    1995, 49.5675,  1.8149,  27.6, 814.6
  199,    2005, 49.5724,  1.8145,  27.7, 814.7
  200,    2015, 49.5764,  1.8158,  27.5, 814.5
  201,    2025, 49.5803,  1.8145,  27.6, 814.6
  202,    2035, 49.5852,  1.8161,  27.6, 814.6
  203,    2045, 49.5879,  1.8133,  27.5, 814.5
  204,    2055, 49.5923,  1.8158,  27.5, 814.5
  205,    2065, 49.5960,  1.8149,  27.6, 814.6
  206,    2075, 49.6000,  1.8139,  27.5, 814.5
  207,    2085, 49.6039,  1.8139,  27.6, 814.6
  208,    2095, 49.6079,  1.8133,  27.6, 814.6
  209,    2105, 49.6128,  1.8142,  27.6, 814.6
  210,    2115, 49.6155,  1.8116,  27.5, 814.5
  211,    2125, 49.6199,  1.8130,  27.5, 814.5
  212,    2135, 49.6236,  1.8124,  27.3, 814.3
  213,    2145, 49.6271,  1.8110,  27.3, 814.3
  214,    2155, 49.6315,  1.8124,  27.5, 814.5
  215,    2165, 49.6359,  1.8124,  27.3, 814.3
  216,    2175, 49.6395,  1.8119,  27.5, 814.5
  217,    2185, 49.6432,  1.8098,  27.6, 814.6
  218,    2195, 49.6479,  1.8107,  27.5, 814.5
  219,    2205, 49.6527,  1.8121,  27.5, 814.5
  220,    2215, 49.6560,  1.8110,  27.5, 814.5
  221,    2225, 49.6607,  1.8113,  27.3, 814.3
  222,    2235, 49.6655,  1.8119,  27.3, 814.3
  223,    2245, 49.6671,  1.8095,  27.5, 814.5
  224,    2255, 49.6719,  1.8098,  27.3, 814.3
  225,    2265, 49.6767,  1.8113,  27.3, 814.3
  226,    2275, 49.6807,  1.8107,  27.3, 814.3
  227,    2285, 49.6835,  1.8098,  27.2, 814.2
  228,    2295, 49.6880,  1.8085,  27.3, 814.3
  229,    2305, 49.6927,  1.8098,  27.3, 814.3
  230,    2315, 49.6959,  1.8085,  27.2, 814.2
  231,    2325, 49.6999,  1.8085,  27.1, 814.1
  232,    2335, 49.7047,  1.8082,  27.1, 814.1
  233,    2345, 49.7079,  1.8076,  27.3, 814.3
  234,    2355, 49.7111,  1.8073,  27.2, 814.2
  235,    2365, 49.7151,  1.8067,  27.1, 814.1
  236,    2375, 49.7191,  1.8064,  27.1, 814.1
  237,    2385, 49.7235,  1.8055,  27.1, 814.1
  238,    2395, 49.7271,  1.8061,  27.0, 814.0
